engine,max_power,mileage,year,selling_price
998,67.1,18.9,2004,33351
2494,100.6,12.99,2015,1150000
1498,98.6,26.0,2015,611000
998,67.05,21.79,2013,225000
1498,98.6,25.5,2018,834000
1197,81.8,21.21,2018,650000
1248,91.7,20.5,2011,280000
1461,83.14,19.87,2018,840000
998,67.1,20.92,2013,240000
624,37.5,25.4,2014,95000
2523,62.1,15.96,2013,400000
1248,73.9,19.3,2012,370000
1998,68.0,14.8,1999,155000
1396,88.76,21.27,2013,459999
1598,103.5,15.0,2012,385000
1248,92.3124958934112,19.3737698630137,2005,75000
1582,126.3,22.32,2012,409999
1368,90.0,15.0,2011,250000
1498,99.0,25.83,2015,459999
1197,81.83,18.6,2015,495000
2523,62.1,15.96,2016,720000
2179,138.1,11.57,2008,300000
1595,102.0,14.0,2010,225000
1599,103.2,16.2,2010,320000
1248,92.3124958934112,19.3737698630137,2010,350000
1498,88.8,20.14,2016,540000
2487,214.56,22.37,2019,5150000
799,53.3,25.17,2017,350000
1197,81.8,22.0,2019,650000
1497,108.5,21.5,2017,869999
1197,81.8,22.0,2018,600000
2494,100.0,12.99,2013,900000
1582,126.2,22.0,2017,850000
1248,92.3124958934112,19.3737698630137,2003,68000
1199,75.0,20.86,2011,325000
2179,120.0,15.4,2016,1100000
1061,67.0,18.9,2007,85000
1399,67.0,17.8,2012,340000
1248,75.0,17.8,2008,175000
1193,65.3,15.3,2013,170000
1999,177.0,13.6,2017,2711000
796,46.3,19.7,2007,150000
998,67.05,23.95,2015,315000
2523,62.1,15.96,2014,430000
1591,121.3,17.0,2019,1270000
1248,88.5,24.52,2016,890000
2494,102.0,12.8,2011,480000
2523,62.1,15.96,2011,400000
1199,84.0,20.3,2017,520000
1997,120.0,15.4,2016,950000
2179,120.0,12.05,2012,450000
998,66.1,19.0,2010,200000
1199,75.0,20.86,2011,300000
1373,91.1,20.73,2018,750000
1497,117.6,17.4,2017,950000
796,47.3,22.74,2016,240000
1199,73.9,22.07,2013,550000
1248,92.3124958934112,19.3737698630137,2012,320000
2523,63.0,13.6,2006,145000
1061,67.0,18.9,2007,90000
1248,74.0,27.39,2018,740000
1248,74.0,25.2,2017,660000
998,67.0,21.63,2019,500000
799,53.3,25.17,2016,254999
1197,81.8,22.0,2018,600000
1598,103.5,20.5,2012,290000
1498,98.6,25.8,2018,675000
1248,88.5,24.3,2016,950000
1248,88.5,24.3,2017,830000
1968,187.74,18.25,2016,2450000
796,47.3,24.7,2018,350000
796,46.3,19.7,2005,90000
1582,126.32,22.32,2014,625000
1582,126.32,22.32,2012,415000
1969,190.0,18.0,2019,3800000
1493,110.0,16.8,2007,185000
1248,73.94,23.2,2012,300000
1086,68.0,20.3,2019,521000
1248,74.0,27.39,2018,740000
1497,108.5,21.5,2017,665000
2179,120.0,10.5,2006,220000
1496,88.73,16.78,2017,625000
1248,74.02,28.4,2017,605000
995,62.0,18.0,2011,190000
2143,136.0,17.9,2017,2199000
2179,140.0,16.0,2015,919999
1197,85.8,18.5,2014,350000
2498,112.0,14.0,2012,250000
1498,98.6,26.0,2014,625000
2523,75.0,14.0,2014,655000
1396,88.7,21.38,2016,725000
1298,85.8,17.5,2011,300000
799,53.3,25.17,2016,315000
799,53.26,20.71,2018,360000
1968,138.1,17.2,2013,600000
1198,77.0,25.32,2017,380000
1197,81.8,22.0,2018,610000
1582,126.2,19.67,2016,819999
1197,82.0,18.9,2016,480000
1198,86.8,18.5,2012,385000
1298,85.8,17.5,2008,160000
1248,92.3124958934112,19.3737698630137,2010,175000
1598,103.5,20.5,2012,425000
796,34.2,16.8,2013,166000
1248,92.3124958934112,19.3737698630137,2011,325000
1396,53.5,17.2,2007,85000
1995,184.0,18.88,2013,1300000
2982,168.5,12.55,2014,1700000
1399,68.1,20.0,2013,250000
2494,100.0,12.99,2012,700000
2523,62.1,15.96,2012,450000
1995,190.0,16.78,2019,5400000
1197,81.83,18.6,2015,480000
2494,102.0,12.8,2007,626000
998,67.1,20.92,2011,165000
1248,74.0,23.4,2013,525000
1120,70.0,24.0,2015,395000
1598,103.6,15.04,2012,535000
1582,126.2,22.7,2015,900000
1248,74.0,27.39,2018,760000
1248,74.0,23.4,2013,430000
1586,103.2,12.6,2010,350000
1248,75.0,18.0,2011,180000
1248,74.02,28.4,2017,740000
1198,108.5,17.0,2018,811000
1396,69.0,25.0,2017,290000
2179,138.03,13.93,2012,132000
1197,81.8,22.0,2018,750000
1598,103.6,20.54,2011,300000
999,108.6,18.24,2020,808000
998,67.05,21.79,2013,225000
2494,102.0,12.8,2008,500000
1248,74.0,22.9,2014,470000
1399,68.0,20.0,2012,280000
1968,138.03,16.96,2016,1350000
1197,81.86,17.4,2018,750000
1198,73.75,17.0,2017,650000
1197,81.8,21.21,2019,615000
1197,81.83,18.6,2015,495000
814,55.2,21.1,2017,280000
1197,81.8,21.21,2020,730000
1086,68.07,20.3,2019,434999
1248,88.76,21.02,2013,280000
2523,62.1,15.96,2016,550000
1991,147.9,18.1,2011,440000
998,67.1,18.2,2009,175000
1197,82.0,19.1,2017,525000
1248,92.3124958934112,19.3737698630137,2004,90000
995,62.0,18.0,2011,130000
2523,63.0,13.6,2011,440000
2092,127.0,12.0,2007,300000
1794,138.1,14.53,2012,550000
1997,120.0,15.4,2016,750000
2999,174.57,13.8,2019,2700000
1496,88.7,17.6,2011,345000
1396,88.76,21.27,2012,400000
1248,88.5,24.3,2016,610000
1995,148.0,13.73,2013,1000000
2487,214.56,22.37,2019,5150000
936,56.3,25.44,2014,160000
1196,73.0,15.37,2018,358000
1995,181.0,16.07,2007,480000
1197,81.8,21.21,2017,700000
1197,85.8,18.6,2013,450000
2755,174.5,14.24,2018,3200000
1186,73.97,24.0,2017,450000
1197,82.0,18.9,2014,380000
1493,100.0,17.21,2013,450000
2523,62.1,15.96,2017,760000
2523,62.1,15.96,2014,525000
1498,97.7,16.95,2011,350000
1197,85.8,18.6,2012,369000
1197,81.8,22.0,2019,650000
1451,141.0,13.96,2020,1900000
1086,62.1,0.0,2010,110000
796,37.0,16.1,2003,45000
1248,74.0,26.59,2015,550000
1396,105.5,17.43,2014,500000
1496,105.5,17.1,2018,1000000
796,46.3,19.7,2006,160000
1368,90.0,16.0,2010,125000
1582,126.32,22.32,2012,360000
1497,117.3,17.8,2017,850000
1198,86.7,17.8,2017,570000
2987,198.5,11.0,2005,800000
1995,190.0,16.78,2019,5400000
1086,62.1,17.92,2010,150000
1461,83.8,20.46,2013,585000
796,34.2,16.8,2016,220000
2179,147.94,17.6,2018,1250000
1493,100.0,18.49,2017,750000
1999,177.0,19.33,2017,3200000
998,67.1,18.9,2012,220000
1461,65.0,20.8,2012,200000
2179,120.0,12.05,2014,520000
1197,81.86,18.9,2018,551000
1248,75.0,20.3,2012,450000
1197,82.85,18.5,2013,320000
1497,117.3,17.8,2015,500000
998,67.04,20.51,2014,300000
1086,68.05,19.81,2014,300000
1198,73.75,17.0,2016,400000
1598,103.5,14.3,2016,645000
2494,102.0,12.8,2006,370000
1396,88.73,22.54,2017,750000
1493,100.0,18.49,2016,750000
1373,91.1,20.73,2018,764000
1496,88.73,16.78,2013,350000
1341,83.0,15.3,2005,65000
1598,103.6,20.54,2011,225000
1799,130.0,12.9,2007,175000
1248,73.9,21.1,2009,145000
1248,92.3124958934112,19.3737698630137,2000,200000
1396,90.0,21.9,2011,350000
1405,70.0,19.61,2012,135000
1498,88.7,23.5,2012,390000
1405,62.0,16.8,2004,50000
1197,81.83,18.6,2017,575000
1498,88.0,20.14,2018,681000
1999,177.0,19.33,2017,3200000
936,57.6,25.44,2012,165000
1968,188.0,17.01,2018,3975000
1197,81.8,22.0,2019,650000
1298,85.8,17.5,2009,240000
1196,86.8,18.16,2016,388000
1499,110.4,15.85,2015,800000
814,55.2,21.1,2013,180000
1197,81.8,21.21,2020,600000
1047,69.0,27.28,2017,450000
1248,88.5,25.1,2018,975000
796,37.0,16.1,2007,125000
1047,69.0,27.28,2016,380000
2179,147.94,14.1,2017,850000
998,67.1,18.9,2010,215000
1248,92.3124958934112,19.3737698630137,2012,250000
1396,69.0,19.09,2012,170000
1396,88.76,21.9,2013,390000
1196,73.0,15.37,2014,300000
1248,92.3124958934112,19.3737698630137,2005,120000
1396,88.73,22.54,2015,650000
1248,91.7,20.4,2015,700000
2982,168.5,13.0,2014,1380000
1197,78.9,20.36,2013,291000
1199,83.83,23.84,2019,525000
1196,73.0,15.37,2015,310000
1984,150.0,16.8,2018,2475000
796,47.3,22.05,2020,360000
2494,102.0,12.8,2006,450000
1396,88.7,24.8,2015,600000
1364,67.04,23.59,2014,400000
1197,82.0,18.9,2017,550000
2494,100.6,12.99,2016,1200000
1248,88.5,28.09,2016,640000
1199,83.83,23.84,2019,550000
1396,90.0,23.0,2012,350000
2498,105.0,16.55,2016,630000
1172,67.1,15.8,2015,350000
2179,140.0,15.1,2014,649000
1248,88.5,28.09,2015,550000
1198,86.8,18.5,2017,480000
796,46.3,19.7,2005,80000
796,47.3,24.7,2018,300000
2179,120.0,11.0,2016,750000
1248,75.0,17.8,2008,170000
2755,171.5,11.36,2018,1800000
1396,88.76,21.9,2012,360000
2494,100.6,12.99,2013,750000
1496,88.7,17.6,2011,300000
796,47.3,22.74,2015,235000
796,35.0,14.0,2012,150000
2523,62.1,15.96,2014,465000
2494,100.6,12.99,2013,750000
1582,126.32,22.32,2011,400000
1798,138.1,14.53,2009,300000
1248,74.0,25.2,2014,495000
1956,167.67,17.0,2019,1650000
1498,99.23,26.1,2017,725000
998,67.1,20.92,2012,220000
1405,70.0,17.0,2010,150000
1405,70.0,17.0,2012,229999
2523,63.0,13.6,2009,300000
1198,88.8,16.7,2011,339000
1248,74.0,23.4,2013,480000
1120,71.0,24.4,2015,360000
1396,69.01,25.0,2017,350000
1193,64.1,15.64,2010,290000
1582,126.2,19.67,2015,978999
1248,73.9,21.1,2010,250000
1199,84.8,18.2,2013,245000
1368,90.0,15.0,2011,225000
1582,126.32,22.32,2014,525000
1781,149.5,13.1,2006,100000
1999,177.0,13.6,2017,2625000
1498,98.96,21.7,2015,599000
1498,98.6,25.8,2018,825000
1197,81.83,18.6,2018,655000
998,67.05,23.95,2017,335000
2494,102.0,12.8,2011,550000
2494,100.57,12.99,2013,700000
1120,71.0,24.4,2015,500000
2179,120.0,11.79,2010,509999
1248,88.76,20.77,2014,570000
1248,88.7,23.0,2015,400000
1198,67.0,20.63,2014,225000
796,37.0,16.1,2001,39000
1197,81.83,18.6,2018,600000
1582,126.2,22.0,2018,1000000
1498,103.52,21.14,2016,650000
1498,108.6,21.13,2018,950000
1120,70.0,24.0,2015,450000
2523,63.0,13.6,2011,455000
1197,78.9,20.36,2011,215000
1199,73.9,22.07,2012,240000
1493,70.0,16.5,2019,740000
1086,62.1,17.92,2011,165000
796,46.3,19.7,2012,225000
1248,92.3124958934112,19.3737698630137,2001,52000
1197,81.83,18.6,2017,570000
1248,92.3124958934112,19.3737698630137,2012,434999
1248,91.7,20.4,2012,300000
1199,84.0,23.84,2017,380000
1197,82.85,18.5,2013,375000
1197,82.0,18.9,2015,486000
2523,63.0,13.6,2009,270000
1197,81.8,22.0,2019,650000
998,67.1,20.92,2013,250000
1991,194.4,15.0,2019,5200000
995,62.0,18.0,2009,145000
2523,75.0,14.0,2013,600000
1998,163.7,17.3,2012,495000
1197,82.85,18.5,2013,345000
1248,88.5,28.09,2018,925000
1197,83.1,21.4,2016,575000
1199,88.7,17.5,2019,580000
1498,98.96,23.0,2019,869999
2494,157.7,19.16,2016,2000000
1968,143.0,20.38,2017,2600000
1399,68.0,20.0,2011,229999
1248,74.0,27.39,2018,740000
814,55.2,21.1,2014,215000
2179,138.0,13.93,2010,295000
1197,81.8,19.56,2019,894999
1199,88.76,19.0,2019,779000
1248,92.3124958934112,19.3737698630137,2010,180000
1582,126.2,23.9,2017,800000
998,68.05,20.3,2018,350000
1197,81.86,17.36,2017,580000
1248,88.5,28.09,2016,700000
1193,88.7,17.57,2020,500000
1197,81.86,19.1,2014,375000
1364,67.04,23.59,2014,480000
1248,91.7,20.4,2015,700000
1498,98.96,23.0,2019,1050000
1248,73.94,23.2,2013,295000
1461,64.1,21.0,2011,210000
2494,157.7,19.16,2016,2000000
1998,68.0,14.8,2008,160000
1582,126.32,22.32,2013,500000
2494,157.7,19.16,2016,1900000
1498,98.6,26.0,2015,725000
936,57.6,25.44,2012,150000
1582,126.2,19.67,2016,925000
1396,88.73,22.54,2018,780000
2987,254.8,11.74,2013,3600000
1495,93.7,16.36,2011,170000
1497,117.3,17.8,2015,600000
1968,174.33,15.73,2014,1200000
1061,64.0,16.0,2006,100000
1794,125.0,13.4,2004,135000
1364,87.2,21.43,2011,365000
1248,74.02,28.4,2018,740000
2179,147.94,14.1,2015,503000
1186,73.97,24.0,2019,750000
936,57.6,25.44,2012,225000
2487,214.56,22.37,2019,5150000
1199,88.7,18.2,2016,550000
1197,88.5,23.87,2019,700000
1248,88.5,24.52,2018,900000
1061,67.0,18.9,2008,114999
1995,190.0,16.78,2019,5400000
1598,103.6,20.54,2011,300000
1198,77.0,25.32,2017,500000
1399,68.0,20.0,2011,195000
1399,68.0,20.0,2011,175000
1493,100.0,18.49,2018,700000
1599,103.2,13.9,2006,170000
1496,105.5,17.1,2018,1000000
1199,88.76,19.0,2019,779000
2494,157.7,19.16,2016,2000000
796,53.0,18.5,2000,100000
1197,83.1,21.4,2018,740000
1197,81.83,18.6,2017,440000
1248,73.8,18.2,2014,450000
1186,73.97,24.0,2017,450000
936,57.6,25.44,2012,200000
1248,73.8,18.2,2013,355000
1197,85.8,18.5,2016,320000
1248,92.3124958934112,19.3737698630137,1998,210000
1493,110.0,16.8,2008,220000
1199,82.4,18.2,2015,350000
2982,168.5,12.55,2016,1750000
814,55.2,21.1,2012,180000
1396,88.7,21.38,2016,825000
624,37.5,25.4,2012,45000
1248,88.5,24.3,2018,819999
998,67.1,20.92,2012,110000
2956,138.1,13.93,2007,280000
998,67.05,21.79,2015,313000
1598,103.5,14.3,2016,645000
2179,152.87,15.1,2019,1550000
1499,110.4,15.63,2015,775000
1197,82.0,18.9,2017,450000
1248,88.73,21.79,2014,425000
1497,113.42,17.7,2012,415000
1197,85.8,18.5,2013,415000
2179,140.0,16.0,2019,1800000
2179,140.0,15.1,2014,525000
1497,118.0,17.0,2011,500000
1197,83.14,20.85,2016,500000
1086,68.0,20.3,2018,540000
796,46.3,19.7,2007,140000
2179,147.94,17.6,2017,969999
1199,88.7,18.7,2018,675000
2609,120.0,12.7,2008,365000
796,34.2,16.8,2016,240000
1498,108.5,21.5,2018,885000
1956,170.0,16.3,2017,1950000
1591,121.3,17.0,2019,1149000
1197,83.14,20.85,2017,650000
1172,65.0,15.8,2010,300000
1799,132.0,15.5,2011,350000
796,37.0,16.1,2007,35000
1248,92.3124958934112,19.3737698630137,2003,70000
1797,147.5,14.5,2013,690000
1198,67.0,20.63,2016,350000
2179,140.0,15.1,2014,600000
1995,190.0,16.78,2019,5500000
2179,140.0,15.1,2014,1000000
998,67.04,20.51,2016,400000
1497,78.0,17.7,2008,150000
1197,81.8,22.0,2016,550000
1396,53.5,17.2,2009,80000
1496,105.5,17.8,2018,1080000
1197,78.9,20.36,2012,280000
1582,126.2,23.9,2017,800000
1198,67.0,20.63,2018,430000
2993,270.9,14.74,2014,2000000
1591,121.3,17.01,2013,450000
1248,74.0,22.95,2016,320000
1193,65.3,15.3,2007,125000
998,67.05,23.95,2018,350000
1199,84.0,23.84,2018,350000
1493,70.0,16.5,2017,660000
2494,100.6,12.99,2013,750000
814,55.2,21.1,2012,270000
1061,67.0,18.9,2010,200000
796,53.0,18.5,2001,45000
998,67.04,20.51,2015,409999
998,67.1,18.9,2011,270000
1197,82.0,18.9,2016,450000
1199,88.7,18.2,2016,550000
998,67.04,20.51,2015,300000
2494,102.0,12.8,2009,600000
2179,115.0,13.5,2012,370000
1248,75.0,18.4,2011,130000
998,67.04,20.51,2015,400000
1197,82.0,18.9,2015,425000
1497,117.3,17.8,2017,894999
1248,88.5,24.3,2018,833000
1248,88.5,24.52,2017,800000
1591,121.3,17.0,2019,1100000
936,56.3,25.44,2014,190000
2179,147.94,14.1,2015,503000
2499,141.0,13.1,2004,400000
1248,88.5,28.09,2017,720000
2179,120.0,12.05,2008,290000
1197,85.8,19.1,2014,450000
2179,140.0,15.1,2014,750000
2179,152.87,15.1,2018,1150000
1997,120.0,15.4,2016,741000
2523,62.1,15.96,2013,500000
998,67.04,20.51,2015,335000
1497,108.5,21.5,2018,860000
1498,98.96,21.7,2014,570000
1197,81.86,20.14,2020,524000
1373,93.7,16.02,2012,450000
998,67.05,23.95,2016,260000
1396,90.0,23.0,2011,220000
1197,81.83,18.6,2015,490000
2523,63.0,13.6,2007,240000
1498,98.96,23.0,2019,975000
1197,81.86,17.19,2019,800000
796,46.3,19.7,2010,160000
793,47.0,27.62,2015,340000
1197,81.83,18.6,2014,320000
995,62.0,18.0,2011,165000
814,55.2,21.1,2017,254999
1199,88.7,17.5,2018,900000
1197,83.1,21.4,2019,579000
1493,100.0,18.49,2017,700000
1198,73.9,16.47,2012,310000
1396,69.0,19.09,2009,160000
1198,108.5,17.0,2018,595000
624,37.5,25.4,2012,64000
1497,116.3,15.6,2017,875000
1248,76.9,22.1,2013,420000
998,67.1,19.0,2012,195000
1248,92.3124958934112,19.3737698630137,2006,75000
2494,102.0,12.8,2005,310000
999,67.0,24.04,2018,400000
1248,74.0,26.59,2017,675000
814,55.2,21.1,2018,325000
1396,69.0,25.0,2013,300000
2179,147.94,14.1,2015,503000
1248,74.0,22.9,2013,390000
1493,100.0,18.49,2017,600000
1396,88.73,21.19,2015,610000
1498,99.0,25.83,2015,350000
1341,83.0,15.3,2005,95000
1248,0.0,19.3737698630137,2012,240000
1991,147.9,18.3,2011,270000
1248,74.0,22.9,2014,440000
1197,81.86,17.19,2015,500000
1197,78.9,20.36,2012,300000
1582,126.32,22.32,2014,545000
1199,84.0,23.84,2016,300000
1498,108.62,21.66,2017,575000
998,67.1,20.92,2013,240000
998,67.1,23.95,2016,310000
3604,280.0,9.5,2017,4100000
1197,81.86,17.4,2018,800000
998,67.04,20.51,2017,400000
2523,63.0,13.6,2005,160000
2494,102.0,12.8,2013,750000
1197,81.8,22.0,2019,700000
2494,100.0,12.99,2012,730000
1197,81.83,18.6,2017,563000
998,67.1,20.92,2012,204000
1498,98.6,25.8,2013,425000
2200,139.01,17.0,2014,555000
1461,108.45,19.01,2014,455999
1197,81.8,22.0,2019,650000
1197,81.86,20.14,2020,360000
2494,100.6,12.99,2015,900000
1199,84.0,20.3,2017,550000
2179,138.1,13.93,2011,350000
1197,81.8,22.0,2018,600000
1197,83.1,21.4,2018,700000
1199,84.0,23.84,2017,350000
796,47.3,24.7,2016,275000
998,67.1,18.9,2005,120000
1197,80.0,17.0,2011,290000
1061,64.0,14.0,2006,150000
2199,194.3,13.01,2014,900000
1248,74.02,28.4,2017,655000
2523,62.1,15.96,2012,450000
1591,121.3,17.01,2017,750000
1248,88.5,24.3,2017,760000
2499,72.4,13.58,2014,600000
1199,88.76,19.0,2019,779000
1198,77.0,25.32,2018,420000
1248,92.3124958934112,19.3737698630137,2002,100000
936,57.6,25.44,2012,135000
1197,85.8,18.6,2013,325000
2179,120.0,11.79,2014,800000
1586,104.68,15.0,2009,150000
2231,184.0,12.12,2012,700000
1461,108.45,19.72,2014,650000
993,60.0,17.3,2003,65000
1396,90.0,23.0,2011,350000
1248,92.3124958934112,19.3737698630137,2008,250000
1396,53.5,17.2,2007,59259
1197,82.85,18.5,2013,400000
1248,88.5,24.52,2017,940000
1197,81.8,21.01,2016,600000
1498,98.6,25.1,2015,750000
1248,74.0,22.95,2016,475000
1396,69.01,25.0,2013,227999
1248,88.5,25.1,2018,975000
998,67.1,20.92,2013,215000
2494,100.6,12.99,2015,1250000
1950,194.0,0.0,2017,3300000
1248,74.0,26.59,2015,550000
1956,170.0,16.3,2017,1800000
1248,92.3124958934112,19.3737698630137,2000,100000
998,66.1,19.0,2014,250000
1199,79.4,18.6,2010,250000
998,67.04,23.1,2014,325000
998,67.05,23.95,2017,350000
1197,78.9,20.36,2010,170000
2499,80.0,14.8,2005,160000
2179,187.7,12.7,2013,2000000
799,53.3,25.17,2015,300000
1197,81.8,21.21,2019,610000
998,67.1,20.92,2012,229999
1493,110.0,18.1,2007,240000
1496,88.7,17.6,2011,300000
1248,74.0,22.3,2012,200000
936,56.3,25.44,2014,170000
1956,170.0,17.1,2017,1550000
998,67.1,20.92,2011,210000
1248,92.3124958934112,19.3737698630137,2011,2150000
1399,68.1,20.0,2013,200000
1248,73.94,23.2,2012,220000
1248,73.9,19.3,2012,371000
998,67.04,23.1,2017,450000
1198,67.0,20.63,2018,430000
1061,64.0,17.3,2006,80000
1405,70.0,15.42,2012,250000
1199,88.7,18.2,2016,550000
1497,118.0,17.0,2010,350000
1499,110.4,15.85,2016,670000
2179,138.03,13.49,2015,600000
1498,108.495,22.0,2017,600000
1248,92.3124958934112,19.3737698630137,2009,210000
2494,100.0,12.99,2013,910000
1461,108.45,19.01,2013,650000
2498,112.0,14.0,2013,200000
1405,70.0,19.4,2012,119000
1248,88.5,28.09,2015,630000
1493,100.0,18.49,2017,660000
1405,48.21,17.88,2013,170000
1496,88.73,16.78,2017,625000
1496,88.73,16.78,2017,625000
1248,88.7,23.0,2016,360000
998,66.1,19.0,2009,300000
799,53.3,25.17,2016,240000
1396,69.0,23.03,2012,155000
1405,70.0,19.4,2012,180000
1582,126.32,22.32,2012,450000
1396,88.73,22.54,2015,575000
1248,74.02,28.4,2017,700000
1198,108.5,17.0,2018,790000
998,67.04,23.1,2017,351000
1248,74.0,22.9,2011,400000
1197,82.0,18.9,2016,330000
1498,78.9,23.8,2019,700000
799,53.3,25.17,2016,260000
1497,121.0,17.3,2019,1000000
2755,174.5,14.24,2013,1500000
1598,103.6,19.7,2012,400000
1248,88.76,20.77,2015,650000
1248,74.02,28.4,2017,711000
796,37.0,16.1,1998,35000
1498,98.96,23.0,2019,950000
1198,86.7,17.8,2017,475000
1197,81.8,22.0,2018,560000
998,67.1,20.92,2011,199000
1248,88.5,24.3,2018,725000
1197,83.14,20.85,2017,480000
1598,103.5,14.3,2016,645000
1086,66.6,15.0,2007,65000
1498,98.59,22.77,2017,934000
1198,82.0,18.15,2017,430000
1248,88.5,24.3,2019,860000
1582,126.2,19.67,2016,1150000
1298,80.0,11.96,2002,350000
1498,98.6,25.5,2017,800000
2499,72.4,13.58,2016,620000
1498,98.96,23.0,2018,950000
1527,58.0,20.8,2002,120000
1997,153.86,13.7,2016,1350000
1999,177.0,19.33,2017,3200000
1405,70.0,16.1,2004,100000
1396,88.73,22.54,2017,750000
1086,68.07,20.3,2020,500000
1396,88.73,22.54,2015,715000
998,66.1,19.0,2011,204999
1248,73.94,23.2,2012,229999
1248,73.9,19.3,2010,270000
2523,63.0,15.96,2012,340000
1498,98.96,23.0,2017,850000
2494,100.6,12.99,2013,750000
1496,88.73,16.78,2017,625000
2982,171.0,11.5,2012,1680000
1497,118.0,17.0,2011,421000
1495,94.0,13.2,2007,80000
1197,81.8,22.0,2018,600000
1498,98.96,21.7,2016,725000
1995,190.0,16.78,2019,5400000
1497,117.3,17.8,2016,625000
1248,74.0,22.95,2017,490000
1461,65.0,19.2,2009,125000
1396,69.0,23.03,2011,150000
1461,63.1,23.08,2011,210000
1197,80.0,17.0,2011,300000
1248,92.3124958934112,19.3737698630137,2009,270000
799,53.3,25.17,2016,270000
1396,69.0,19.09,2012,204999
1582,126.32,22.32,2012,450000
1248,92.3124958934112,19.3737698630137,2002,210000
1172,67.0,15.7,2009,100000
998,67.1,18.9,2003,55000
1248,88.5,25.1,2018,950000
1493,100.0,17.21,2013,225000
1995,190.0,16.78,2019,5500000
1197,81.83,18.6,2016,600000
1199,84.0,23.84,2018,450000
1373,91.1,20.73,2017,810000
1197,81.83,18.6,2018,655000
1197,81.86,17.19,2015,500000
2523,63.0,15.96,2014,370000
1493,100.0,18.49,2017,660000
1498,98.6,25.1,2014,819999
1248,88.5,26.21,2015,600000
2354,187.4,12.0,2017,1750000
796,47.3,22.74,2016,300000
1197,81.86,20.14,2017,500000
1248,74.02,28.4,2018,765000
2494,102.0,12.8,2010,515000
1496,88.73,17.6,2011,300000
1248,92.3124958934112,19.3737698630137,2012,120000
1198,67.05,19.02,2020,450000
796,47.3,22.74,2015,250000
998,67.04,20.51,2018,430000
2179,120.0,12.05,2012,560000
2179,138.1,14.0,2014,575000
2494,102.0,12.8,2005,250000
1582,126.2,19.67,2015,850000
1248,88.8,20.77,2013,509999
1995,190.0,16.78,2019,5400000
2967,241.4,13.22,2014,1850000
796,47.3,24.7,2018,300000
1199,83.81,24.0,2019,550000
1248,91.7,20.4,2015,375000
796,47.3,22.74,2013,170000
1497,78.0,17.7,2006,93150
796,46.3,19.7,2005,110000
1248,73.9,19.3,2012,400000
